Actual (mm),Predicted (mm)
125.8999999999999,123.95043
142.7,136.22571
140.7,144.0025
117.2,128.05486
88.8,90.01259
46.799999999999905,53.15143
34.29999999999999,14.278974
23.000000000000007,15.099573
26.400000000000013,28.018055
40.70000000000002,53.443424
100.9,86.666405
181.7,166.56633
256.7,270.1982
338.4999999999999,356.24338
398.9,420.13544
435.7,444.5507
440.5,435.0643
400.4,397.12555
352.8,330.89618
295.9,270.05817
233.2,217.91733
177.0,168.14607
133.5,126.33467
100.6999999999999,98.887566
108.89999999999999,81.97072
118.9,105.6508
114.6,126.840706
106.80000000000001,118.04776
90.89999999999999,96.984634
72.3,70.92749
44.50000000000001,49.291454
32.49999999999999,25.801956
25.700000000000006,23.70655
13.799999999999988,33.942715
46.89999999999999,37.75229
89.30000000000001,87.66607
158.4,154.3331
258.7,243.32387
341.3,353.55716
399.9,428.57837
436.59999999999997,452.49304
444.8999999999999,437.9823
400.0,398.1156
346.2,326.81897
294.8,259.40268
218.79999999999998,211.83296
141.9,152.12775
100.6,87.22752
64.99999999999999,61.78344
63.6,49.5322
72.89999999999989,67.661865
66.69999999999999,89.07246
62.19999999999999,78.49471
64.2,60.202007
51.800000000000004,53.29046
50.199999999999996,38.492924
42.39999999999999,39.353065
28.6,41.30941
25.099999999999998,37.48916
39.2,44.721687
72.1,74.63033
147.4,127.690506
243.9,225.31006
320.5,338.23257
394.7,413.13968
456.6,449.12793
477.7,454.81305
438.40000000000003,428.00882
367.5,359.0007
276.9,267.92453
184.3999999999999,176.58965
114.5,92.84888
63.79999999999999,43.19616
29.099999999999902,25.975147
19.7,23.427483
27.299999999999986,35.070274
49.1,51.060707
80.0,70.513885
105.6,93.98489
97.3,110.03226
86.1,89.00298
60.3999999999999,65.69923
21.699999999999992,39.462353
-2.4000000000000092,7.8266835
7.299999999999995,-1.8723898
51.199999999999996,34.507725
128.3,114.4431
224.89999999999998,222.31099
315.2,333.0016
413.3,416.1741
481.59999999999997,468.0249
494.09999999999997,476.87982
456.1,438.77008
366.9,361.15717
265.1,254.61089
164.0,153.802
66.79999999999998,64.65872
4.100000000000012,-5.7620807
-8.60000000000001,-32.088654
2.4000000000000092,-2.592981
37.79999999999999,42.400864
80.19999999999999,88.58765
128.8,121.55543
173.3,148.86731
180.3999999999999,171.03032
146.1,160.36362
81.9,111.50246
10.799999999999999,39.21181
-23.100000000000005,-26.549276
-13.300000000000004,-37.743763
36.29999999999998,14.766181
127.59999999999998,113.599754
240.6,235.98967
360.20000000000005,356.20264
461.8,454.81955
531.9000000000001,502.2843
522.7,504.2121
447.79999999999995,445.84555
330.2,330.78506
197.7,203.63377
82.3,78.04939
-3.2999999999998955,-16.163588
-38.699999999999996,-57.877254
-15.499999999999991,-41.390583
23.000000000000007,33.87966
85.4,98.6147
157.79999999999998,155.72784
230.6,204.14005
255.70000000000002,240.92032
241.10000000000002,232.30078
180.4,192.79677
92.3,121.46159
12.699999999999994,35.34136
-38.19999999999998,-27.222479
-37.699999999999996,-45.21652
30.699999999999907,0.18636456
147.9,120.529366
273.3,266.72638
408.3,394.95337
507.90000000000003,492.48935
549.5,530.5934
507.4,510.72546
416.0999999999999,413.6445
286.5,281.96875
131.6,157.26639
4.399999999999889,17.223478
-63.09999999999999,-78.077866
-65.40000000000002,-97.46159
-25.299999999999994,-35.312412
59.800000000000004,60.33626
158.4,163.33978
264.0,251.48982
333.1,320.71936
336.0,335.0413
279.99999999999994,286.661
180.60000000000002,202.4407
68.8,96.825966
-17.9,-3.917335
-71.39999999999989,-59.645565
-61.099999999999994,-65.76069
11.600000000000001,0.12656622
157.8999999999999,125.57007
299.69999999999993,291.47177
419.70000000000005,428.9895
510.90000000000003,507.86337
523.5000000000001,530.1652
464.1999999999999,480.20465
337.9999999999999,353.83505
180.7,209.4567
40.70000000000002,56.692913
-68.3,-61.384644
-111.69999999999997,-122.62974
-89.89999999999999,-108.39393
6.599999999999989,-18.708727
136.6,124.34213
257.7,260.63135
360.3,359.45215
413.6,405.77545
401.1,385.10196
327.29999999999995,313.4797
214.7,218.97272
95.10000000000001,109.211235
-14.399999999999997,6.907352
-75.2,-64.0352
-54.699999999999996,-76.70473
44.20000000000002,5.394448
189.0,161.37833
329.5,318.8577
430.4,441.76276
488.0,494.8931
479.39999999999986,485.33197
383.1,401.88242
243.4,264.34195
87.8,117.84297
-53.099999999999994,-26.659292
-135.19999999999996,-126.15881
-152.99999999999997,-158.06943
-77.99999999999997,-109.94357
54.19999999999998,35.793877
229.6,203.738
385.1,368.67758
494.59999999999997,480.78162
515.7,521.0212
482.70000000000005,474.7974
374.59999999999997,365.23648
233.49999999999991,236.89984
109.2,107.29708
9.199999999999992,6.632207
-33.199999999999996,-44.01368
0.6999999999998928,-26.110704
93.59999999999991,75.02544
218.0,208.93626
346.8,332.13068
447.6,424.83408
479.8,467.32843
422.09999999999997,442.88303
301.3,329.11847
161.5,185.61017
24.900000000000006,42.230488
-92.39999999999996,-68.6453
-157.20000000000002,-135.53679
-130.10000000000002,-145.6411
-6.900000000000008,-51.5351
164.5,138.78276
352.0,328.06888
502.09999999999997,488.49603
592.1999999999999,574.13617
628.1,596.87366
560.3000000000001,565.8176
433.59999999999997,447.16458
277.9,291.47214
141.5,150.21881
33.600000000000016,41.64274
-8.299999999999907,-22.889076
35.8,-7.1794777
135.6,106.244705
244.2,245.11009
350.7,346.3183
421.3,408.92752
409.9,425.49857
322.6,357.93402
198.9,237.96085
75.30000000000001,108.22058
-38.90000000000001,-11.084499
-134.99999999999997,-90.70414
-155.3,-136.74326
-80.30000000000001,-105.10079
87.6,40.038494
284.8,258.69916
454.9999999999999,463.6237
593.4000000000001,594.7695
682.6999999999999,646.78235
683.1,653.67676
599.6,612.9065
470.7,495.69714
320.5,329.0002
175.3,192.52493
58.399999999999906,83.43948
14.399999999999997,5.5902677
43.99999999999999,6.9523377
128.5,97.08388
210.9,217.91338
281.4,295.8196
318.5,327.36862
290.4,306.0908
225.39999999999998,233.36818
143.0,154.12407
27.400000000000013,74.46931
-69.89999999999988,-20.783344
-129.30000000000004,-90.900505
-127.59999999999998,-112.01431
-26.400000000000013,-60.741886
145.1,106.56022
313.0,324.889
495.0,514.26086
618.6,633.9669
683.4,673.16144
661.3,667.61597
584.1,613.3316
467.4,487.71646
313.2,327.70078
164.8,193.19516
35.20000000000002,78.25181
-0.9999999999999967,-17.2614
22.10000000000001,-15.652199
92.0,69.14254
168.8,177.81526
241.29999999999998,251.05003
258.6,284.2507
212.2,244.57639
144.1,157.51059
67.9,72.465454
-18.700000000000003,1.3715641
-94.7,-57.54876
-142.9,-97.58788
-117.09999999999998,-108.086235
13.10000000000001,-37.101646
178.1,156.71996
324.5,364.11838
476.4,528.211
604.5,622.62317
669.4000000000001,660.7791
648.5000000000001,653.021
560.8,591.9
425.0,458.33112
282.9,286.79407
149.79999999999998,160.54185
39.799999999999905,61.034134
-10.099999999999993,-12.75058
-3.9999999999999867,-20.288061
53.8,35.222145
121.2,127.1428
161.1,195.02007
164.39999999999998,200.49806
151.2,149.98303
100.8999999999999,99.54813
31.10000000000001,39.356426
-41.39999999999999,-22.65595
-91.10000000000001,-73.81728
-113.49999999999997,-92.540825
-74.49999999999997,-75.72155
40.49999999999999,10.284437
187.79999999999998,177.2153
342.49999999999994,356.00677
484.5,513.8771
601.6,606.2151
661.1,642.4747
634.0,628.2887
556.2,556.59766
439.2,431.58026
316.8,288.4191
166.4,185.72392
57.79999999999998,74.375595
3.9999999999999867,-7.5024376
-4.599999999999996,-22.76005
28.699999999999886,15.967623
76.89999999999999,83.86635
108.3,136.80327
125.8999999999999,141.99922
122.0,120.14575
97.5999999999999,87.01421
55.000000000000014,50.266174
-2.8999999999999932,12.173652
-46.59999999999989,-30.208214
-41.199999999999996,-51.761703
-4.599999999999996,-12.285941
83.7,72.10012
202.59999999999988,203.90642
327.7,351.6242
446.2,482.0247
558.0,561.0026
604.1,597.5223
615.0,582.9787
551.7,531.52277
448.6,435.58438
317.7999999999999,310.58597
190.1,192.78009
83.4999999999999,87.1338
19.500000000000007,6.725828
-10.899999999999995,-18.88937
-12.599999999999998,-5.648506
25.099999999999998,24.997843
74.1,75.834236
110.59999999999991,119.53956
117.9,134.26218
101.1,113.44655
71.6,73.88827
29.099999999999902,36.639904
-8.39999999999999,2.9160862
-18.999999999999993,-15.553133
13.900000000000013,2.5865414
70.2,75.784294
157.8999999999999,175.309
279.99999999999994,291.86972
413.6,421.97885
501.49999999999994,527.3795
558.6999999999999,565.0445
579.3999999999999,553.58887
542.5,507.18436
441.3,428.85788
336.4,312.2155
219.70000000000002,209.04472
102.4,113.48353
22.4,19.83733
-1.8999999999999966,-28.5875
2.9999999999999902,-11.582656
32.1,35.256725
80.9,83.63588
127.40000000000002,127.71365
152.7,153.67679
153.6,151.69641
137.3,129.86256
98.3,103.3028
71.89999999999989,68.619705
40.70000000000002,55.41493
33.500000000000014,47.69819
72.6,65.25354
143.2,136.6209
259.5,241.47484
374.8,373.21497
483.0,479.28226
541.2000000000002,537.66974
553.2,542.5243
523.1,500.23846
433.2,420.50977
311.7,306.46817
176.2999999999999,192.24619
56.90000000000001,69.994225
-13.999999999999897,-26.73503
-34.4999999999999,-57.561623
-13.200000000000006,-26.256916
39.300000000000004,42.678688
109.5,116.09498
179.79999999999998,180.07118
220.6999999999999,223.58583
239.6999999999999,226.10736
218.1,213.36049
172.5,178.41191
116.2,132.50327
65.60000000000002,88.105
39.69999999999999,57.968327
56.2,58.3812
124.60000000000001,107.80817
230.7,210.85614
351.0,337.2748
459.9999999999999,450.4454
529.4000000000001,516.75604
533.9000000000001,531.7483
483.3,488.06952
388.6,383.86542
267.2,262.2059
139.6,147.47495
34.399999999999984,33.957375
-32.39999999999999,-38.105446
-38.5,-57.87756
1.500000000000009,-11.838366
79.60000000000001,74.007774
165.1,170.01479
243.5,246.79851
285.2,291.3829
300.8,286.4368
261.79999999999995,263.62042
195.39999999999998,210.86551
121.5,144.00134
63.79999999999999,80.81286
40.99999999999989,45.883587
68.8,58.144287
143.5,128.05775
240.6,236.26794
339.8,346.62906
435.5,431.35776
513.1,479.94885
518.5999999999999,497.324
446.1,459.2938
338.1,347.37885
197.7,221.27026
68.9,82.96802
-15.700000000000014,-29.765003
-52.60000000000001,-71.49996
-29.199999999999896,-50.559437
21.100000000000012,33.16567
114.7,118.30928
215.0999999999999,214.95935
303.69999999999993,298.682
351.9,348.56018
353.0,347.4329
289.0,307.15894
200.99999999999991,228.12575
102.4,136.61026
31.59999999999999,47.606453
13.200000000000006,2.377369
48.00000000000001,29.888046
110.5,119.29684
207.7999999999999,215.09941
321.8999999999999,318.97748
404.1,414.08
445.6,456.65277
437.3999999999999,443.0823
373.0,372.30753
244.79999999999998,273.4784
106.6999999999999,143.44327
6.299999999999999,5.123895
-47.70000000000002,-68.716354
-48.2,-70.72854
-4.200000000000009,-7.732962
79.0,85.76505
190.89999999999998,186.02014
317.40000000000003,290.6653
399.6,386.83453
435.90000000000003,423.80978
410.2,399.85138
329.7,327.96982
201.2,233.04025
99.7,108.17018
29.099999999999902,16.2129
14.099999999999893,-13.814631
42.4999999999999,30.709072
125.4,116.14179
227.39999999999998,226.24156
334.4,327.6123
396.9,404.82855
409.1,422.3902
360.2999999999999,373.74094
263.6,277.98526
137.2,166.69942
23.499999999999993,39.910595
-56.29999999999989,-53.540962
-76.80000000000001,-89.826904
-26.50000000000001,-54.29422
55.69999999999991,58.980488
166.2,176.83675
303.69999999999993,289.21942
420.59999999999997,402.3947
470.0,471.87167
487.69999999999993,469.50623
427.0,417.45844
311.7999999999999,322.0471
196.0,205.54082
80.8,94.17359
13.10000000000001,3.6441448
17.700000000000006,-20.64971
82.69999999999999,45.15399
161.8,167.02415
251.0,263.952
335.2,336.19354
377.40000000000003,376.22034
347.8,362.99
259.29999999999995,285.16888
161.89999999999998,175.89258
52.099999999999994,68.96987
-39.599999999999994,-24.602484
-99.09999999999998,-79.26739
-78.99999999999999,-92.43914
0.8888888888887884,-18.892838
119.39999999999989,115.50235
250.8,257.22446
378.2999999999999,384.51495
464.6,476.16153
494.5,507.06375
483.5,472.99945
400.6,395.44275
287.2,292.19928
169.99999999999991,183.7963
67.80000000000001,79.25579
19.7,5.183542
35.099999999999994,1.8806714
82.9,74.87621
150.29999999999998,163.3924
229.9,236.25133
281.7,294.0435
302.5,303.61783
266.7,271.90622
182.4,205.55559
68.99999999999991,108.73028
-27.19999999999999,-4.8443313
-94.40000000000002,-81.737366
-112.10000000000002,-109.2593
-59.799999999999976,-77.622444
46.59999999999989,32.18499
176.5,181.44356
308.0,323.06512
418.5,440.904
504.8,502.65836
517.4000000000001,518.8754
465.5999999999999,470.32498
350.4,364.37134
226.89999999999998,238.31447
108.8,120.075096
37.20000000000001,20.873795
1.399999999999899,-10.936798
15.499999999999991,7.734796
74.5,69.526146
137.1,153.72572
204.4,213.02406
240.0,250.87659
222.5,238.91467
164.0,179.02821
90.89999999999999,94.82336
0.19999999999999368,15.542495
-80.69999999999999,-56.602295
-108.6999999999999,-106.18595
-74.59999999999997,-95.67927
3.799999999999993,-7.406383
124.8,121.591805
274.5,262.00192
418.2,404.85675
516.4,508.54013
552.6000000000001,544.1192
521.1,517.7356
437.3999999999999,423.56592
320.79999999999995,303.81216
206.2,195.20436
92.7,100.68595
17.29999999999999,17.546469
-2.199999999999902,-18.63731
17.599999999999895,8.244359
70.3,69.874504
119.79999999999991,139.40048
164.70000000000002,177.23505
